order_id,order_date,customer_id,customer_name,customer_type,city,occasion,channel,payment_method,product_category,product_name,quantity,unit_price_inr,gross_revenue_inr,discount_pct,discount_amt_inr,net_revenue_inr,cogs_inr,delivery_cost_inr,marketing_cost_inr,workforce_cost_inr,spoilage_cost_inr,total_cost_inr,profit_loss_inr,delivery_time_mins,delivery_status,customer_rating,complaint_type,workforce_assigned,is_repeat_customer
BKG-10238,2023-10-23 10:35:00,CUST00695,Meera Das,Returning,Bangalore,Anniversary,Website,Credit Card,Photo Cakes,Baby Shower Photo Cake,2,1504.65,3009.3,0.28,842.6,2166.7,1367.11,371.52,136.81,234.43,182.71,2292.58,-125.88,35,Delivered,4.6,Damaged Packaging,3,1
BKG-10152,2023-10-23 11:43:00,CUST06884,Meera Das,New,Jaipur,Wedding,In-Store,Net Banking,Custom Cakes,Choco Truffle Fondant,1,2162.67,2162.67,0.215,464.97,1697.7,1114.56,360.88,308.31,252.18,115.32,2151.25,-453.55,63,Delivered,3.6,Damaged Packaging,2,0
BKG-10949,2023-10-23 16:19:00,CUST03451,Amit Das,New,Delhi,Casual / No Occasion,App,Credit Card,Custom Cakes,Mango Mousse Custom,5,1691.79,8458.95,0.295,2495.39,5963.56,4076.25,319.29,174.28,155.25,666.87,5391.94,571.62,61,Delivered,4.0,No Complaint,3,0
BKG-10171,2023-10-23 21:21:00,CUST07474,Simran Gupta,New,Chennai,Birthday,App,Cash on Delivery,Hampers & Combos,Birthday Combo Box,3,1951.37,5854.11,0.313,1832.34,4021.77,2784.64,305.31,171.7,260.33,179.33,3701.31,320.46,74,Delivered,2.9,Damaged Packaging,1,0
BKG-10369,2023-10-24 02:17:00,CUST02563,Nisha Patel,New,Delhi,Festival,Website,UPI,Hampers & Combos,Festive Treat Hamper,1,3274.53,3274.53,0.353,1155.91,2118.62,1407.78,364.47,294.97,126.71,182.38,2376.31,-257.69,77,Delivered,3.0,No Complaint,1,0
BKG-10634,2023-10-24 03:00:00,CUST00256,Priya Das,Returning,Jaipur,Wedding,Website,Net Banking,Custom Cakes,Red Velvet Custom,1,2686.57,2686.57,0.143,384.18,2302.39,1632.86,225.22,140.27,273.58,173.66,2445.59,-143.2,78,Delivered,3.0,Damaged Packaging,1,1
BKG-10927,2023-10-24 17:29:00,CUST00811,Priya Mishra,Returning,Delhi,Casual / No Occasion,Phone,UPI,Hampers & Combos,Luxury Dessert Box,2,1445.11,2890.22,0.384,1109.84,1780.38,1256.35,342.54,115.95,150.74,91.61,1957.19,-176.81,97,Delivered,2.8,No Complaint,2,1
BKG-10332,2023-10-25 01:42:00,CUST01724,Rohan Verma,Returning,Kolkata,Valentine's Day,Website,Net Banking,Cupcakes,Oreo Stuffed Cupcakes,1,713.81,713.81,0.208,148.47,565.34,325.76,266.29,130.4,201.21,36.31,959.97,-394.63,64,Delivered,3.1,No Complaint,2,1
BKG-11017,2023-10-25 02:18:00,CUST00094,Shreya Mehta,Returning,Jaipur,Corporate,Website,Wallet,Designer Cakes,Floral Bouquet Cake,5,3068.53,15342.65,0.163,2500.85,12841.8,8832.45,233.68,106.08,199.44,562.43,9934.08,2907.72,96,Delivered,1.8,Wrong Product Delivered,2,1
BKG-10700,2023-10-25 09:44:00,CUST09799,Aditya Joshi,New,Chennai,Wedding,App,Credit Card,Custom Cakes,Vanilla Dream Custom,3,2428.19,7284.57,0.216,1573.47,5711.1,3653.77,131.36,356.37,203.39,720.65,5065.54,645.56,50,Delivered,4.9,Missing Item,3,0
BKG-11065,2023-10-26 16:12:00,CUST03274,Ananya Iyer,New,Delhi,Anniversary,App,UPI,Cupcakes,Vanilla Rainbow Cupcakes,1,610.83,610.83,0.259,158.2,452.63,257.37,321.92,289.04,203.57,0.3,1072.2,-619.57,50,Delivered,4.7,No Complaint,3,0
BKG-10537,2023-10-27 10:56:00,CUST07685,Shreya Mishra,New,Kolkata,Corporate,App,UPI,Pastries,Fruit Danish,4,341.2,1364.8,0.219,298.89,1065.91,647.09,121.05,243.88,205.67,296.51,1514.2,-448.29,80,Delivered,4.3,Wrong Product Delivered,3,0
BKG-11182,2023-10-27 12:43:00,CUST02557,Nikhil Nair,New,Pune,Baby Shower,Website,Credit Card,Cupcakes,Oreo Stuffed Cupcakes,2,599.65,1199.3,0.212,254.25,945.05,476.53,239.28,182.94,183.3,169.79,1251.84,-306.79,45,Delivered,3.9,Quality Issue,1,0
BKG-10061,2023-10-27 21:24:00,CUST01350,Kavya Iyer,Returning,Mumbai,Wedding,App,UPI,Custom Cakes,Red Velvet Custom,1,1216.4,1216.4,0.243,295.59,920.81,539.3,210.98,71.93,149.98,86.79,1058.98,-138.17,50,Cancelled,1.5,Late Delivery,1,1
BKG-10735,2023-10-28 09:32:00,CUST05810,Karan Iyer,New,Chennai,Valentine's Day,App,Cash on Delivery,Custom Cakes,Red Velvet Custom,1,1548.51,1548.51,0.254,393.32,1155.19,678.53,429.36,195.44,145.76,213.03,1662.12,-506.93,59,Delivered,4.7,Wrong Product Delivered,1,0
BKG-10616,2023-10-28 16:32:00,CUST02995,Shreya Sharma,New,Chennai,Wedding,Website,UPI,Photo Cakes,Graduation Photo Cake,1,1584.31,1584.31,0.179,283.59,1300.72,775.62,445.63,285.11,274.16,166.34,1946.86,-646.14,63,Delivered,2.8,Wrong Product Delivered,1,0
BKG-10576,2023-10-28 20:56:00,CUST00665,Vikram Nair,Returning,Delhi,Anniversary,App,Debit Card,Cookies & Bars,Choco Chip Cookies,2,406.6,813.2,0.168,136.62,676.58,355.73,141.94,136.6,203.97,38.88,877.12,-200.54,60,Delivered,5.0,Missing Item,3,1
BKG-10571,2023-10-29 07:55:00,CUST04026,Nikhil Mishra,New,Bangalore,Anniversary,App,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,2049.5,2049.5,0.207,424.25,1625.25,1240.44,190.45,362.53,171.9,223.02,2188.34,-563.09,70,Delivered,3.0,Late Delivery,2,0
BKG-10959,2023-10-29 11:56:00,CUST00366,Divya Verma,Returning,Mumbai,Wedding,Website,Cash on Delivery,Designer Cakes,Tier Wedding Cake,1,2040.04,2040.04,0.136,277.45,1762.59,1297.76,332.18,97.25,247.95,150.7,2125.84,-363.25,54,Delivered,4.7,No Complaint,1,1
BKG-10384,2023-10-29 12:12:00,CUST05853,Kavya Iyer,New,Delhi,Casual / No Occasion,Website,Credit Card,Photo Cakes,Wedding Photo Cake,2,1023.02,2046.04,0.191,390.79,1655.25,1028.11,224.08,221.11,232.46,150.94,1856.7,-201.45,31,Delivered,5.0,No Complaint,2,0
BKG-11196,2023-10-29 14:08:00,CUST03290,Karan Singh,New,Mumbai,Birthday,App,Credit Card,Cookies & Bars,Choco Chip Cookies,1,230.83,230.83,0.248,57.25,173.58,98.64,357.58,240.5,231.26,14.66,942.64,-769.06,49,Delivered,4.4,Wrong Product Delivered,3,0
BKG-10761,2023-10-29 17:27:00,CUST09396,Simran Bose,New,Kolkata,Birthday,App,Credit Card,Designer Cakes,Unicorn Cake,1,2975.63,2975.63,0.164,488.0,2487.63,1788.89,226.93,198.03,238.21,96.16,2548.22,-60.59,78,Delivered,3.5,Damaged Packaging,2,0
BKG-10972,2023-10-30 15:46:00,CUST02843,Pooja Mehta,New,Delhi,Birthday,In-Store,Credit Card,Custom Cakes,Vanilla Dream Custom,2,2344.15,4688.3,0.174,815.76,3872.54,2651.36,232.14,356.16,136.12,63.3,3439.08,433.46,66,Delivered,3.9,No Complaint,1,0
BKG-11031,2023-10-31 17:44:00,CUST07220,Rahul Gupta,New,Bangalore,Anniversary,Website,Cash on Delivery,Hampers & Combos,Birthday Combo Box,1,915.2,915.2,0.277,253.51,661.69,438.21,267.0,295.8,144.15,25.58,1170.74,-509.05,46,Cancelled,1.0,No Complaint,1,0
BKG-10201,2023-10-31 21:44:00,CUST08765,Nisha Joshi,New,Bangalore,Birthday,Phone,UPI,Photo Cakes,Wedding Photo Cake,1,1705.09,1705.09,0.312,531.99,1173.1,717.34,180.69,327.95,165.64,205.5,1597.12,-424.02,102,Delivered,1.8,Wrong Product Delivered,1,0
BKG-11004,2023-11-01 00:50:00,CUST01829,Ananya Reddy,Returning,Mumbai,Corporate,Website,Debit Card,Photo Cakes,Anniversary Photo Cake,1,614.84,614.84,0.156,95.92,518.92,335.82,359.39,137.82,223.19,28.12,1084.34,-565.42,34,Delivered,4.2,No Complaint,1,1
BKG-10912,2023-11-01 23:39:00,CUST03635,Amit Patel,New,Bangalore,Anniversary,App,Cash on Delivery,Cookies & Bars,Choco Chip Cookies,1,224.87,224.87,0.347,78.03,146.84,72.45,341.48,336.19,169.55,7.63,927.3,-780.46,71,Cancelled,1.9,Missing Item,1,0
BKG-10003,2023-11-01 23:52:00,CUST09060,Kavya Joshi,New,Delhi,Wedding,Phone,Debit Card,Custom Cakes,Butterscotch Custom,1,1886.77,1886.77,0.309,583.01,1303.76,865.02,193.05,365.13,213.94,5.68,1642.82,-339.06,77,Delivered,4.0,Wrong Product Delivered,1,0
BKG-10989,2023-11-02 05:59:00,CUST04988,Meera Gupta,New,Mumbai,Casual / No Occasion,Phone,Net Banking,Custom Cakes,Choco Truffle Fondant,4,2910.83,11643.32,0.254,2957.4,8685.92,5577.01,130.62,292.38,262.89,741.05,7003.95,1681.97,72,Delivered,4.3,No Complaint,1,0
BKG-10684,2023-11-02 13:46:00,CUST01974,Ananya Gupta,Returning,Delhi,Anniversary,App,UPI,Designer Cakes,Vintage Ruffles Cake,4,4272.92,17091.68,0.228,3896.9,13194.78,8779.95,377.6,103.7,201.77,2612.49,12075.51,1119.27,40,Delivered,4.6,Late Delivery,2,1
BKG-10582,2023-11-02 14:48:00,CUST09350,Divya Reddy,New,Jaipur,Corporate,App,UPI,Custom Cakes,Black Forest Custom,2,3007.25,6014.5,0.41,2465.94,3548.56,2387.4,153.09,332.3,236.18,40.46,3149.43,399.13,67,Delivered,2.6,Late Delivery,1,0
BKG-10205,2023-11-03 02:09:00,CUST01499,Karan Patel,Returning,Delhi,Birthday,Website,Cash on Delivery,Custom Cakes,Mango Mousse Custom,2,1038.81,2077.62,0.355,737.56,1340.06,807.79,235.61,63.8,252.2,234.86,1594.26,-254.2,48,Delivered,3.5,Late Delivery,3,1
BKG-10644,2023-11-03 02:26:00,CUST08309,Amit Joshi,New,Jaipur,Anniversary,In-Store,UPI,Custom Cakes,Mango Mousse Custom,1,3351.2,3351.2,0.236,790.88,2560.32,1580.31,260.3,305.02,182.7,81.1,2409.43,150.89,91,Returned,2.3,No Complaint,1,0
BKG-10778,2023-11-03 04:26:00,CUST05297,Priya Joshi,New,Hyderabad,Festival,Website,Credit Card,Cookies & Bars,Oreo Brownies,1,327.6,327.6,0.392,128.42,199.18,104.17,218.88,367.53,167.36,8.94,866.88,-667.7,45,Delivered,4.6,Late Delivery,1,0
BKG-11149,2023-11-03 06:12:00,CUST07487,Kavya Reddy,New,Delhi,Baby Shower,Phone,Credit Card,Cupcakes,Oreo Stuffed Cupcakes,2,597.35,1194.7,0.292,348.85,845.85,519.96,183.47,216.16,279.76,105.78,1305.13,-459.28,72,Delivered,2.7,No Complaint,3,0
BKG-10678,2023-11-03 10:47:00,CUST08296,Sneha Joshi,New,Delhi,Birthday,App,Credit Card,Custom Cakes,Choco Truffle Fondant,1,2129.02,2129.02,0.233,496.06,1632.96,1016.69,222.19,230.13,249.75,202.7,1921.46,-288.5,46,Delivered,4.8,Wrong Product Delivered,2,0
BKG-10709,2023-11-03 12:36:00,CUST01221,Pooja Iyer,Returning,Hyderabad,Birthday,App,Debit Card,Designer Cakes,Vintage Ruffles Cake,1,2468.68,2468.68,0.425,1049.19,1419.49,952.29,138.64,94.73,180.09,186.77,1552.52,-133.03,47,Delivered,3.7,Damaged Packaging,3,1
BKG-10100,2023-11-04 00:14:00,CUST00878,Arjun Kumar,Returning,Chennai,Birthday,App,Wallet,Cookies & Bars,Almond Biscotti,1,192.01,192.01,0.324,62.21,129.8,73.79,295.44,85.44,229.51,9.38,693.56,-563.76,69,Delivered,3.1,Quality Issue,2,1
BKG-10227,2023-11-04 06:52:00,CUST00908,Rohan Kumar,Returning,Chennai,Anniversary,Website,UPI,Custom Cakes,Choco Truffle Fondant,1,3435.55,3435.55,0.276,948.21,2487.34,1606.71,396.22,79.1,181.36,221.1,2484.49,2.85,63,Delivered,2.6,No Complaint,1,1
BKG-10868,2023-11-04 09:00:00,CUST04877,Aditya Agarwal,New,Hyderabad,Anniversary,App,UPI,Cupcakes,Chocolate Fudge Cupcakes,1,371.39,371.39,0.28,103.99,267.4,163.59,291.46,283.62,132.08,21.27,892.02,-624.62,47,Delivered,4.6,No Complaint,2,0
BKG-10506,2023-11-04 11:53:00,CUST01607,Meera Kumar,Returning,Kolkata,Corporate,Phone,Credit Card,Photo Cakes,Graduation Photo Cake,1,1282.11,1282.11,0.188,241.04,1041.07,667.74,167.11,95.67,142.77,168.75,1242.04,-200.97,76,Delivered,3.0,Damaged Packaging,1,1
BKG-10980,2023-11-06 11:00:00,CUST02327,Divya Reddy,New,Mumbai,Baby Shower,Website,Debit Card,Cupcakes,Oreo Stuffed Cupcakes,1,256.29,256.29,0.273,69.97,186.32,96.05,247.2,371.51,227.41,17.31,959.48,-773.16,75,Delivered,3.2,Damaged Packaging,1,0
BKG-10382,2023-11-06 17:01:00,CUST08137,Rahul Iyer,New,Bangalore,Birthday,App,UPI,Photo Cakes,Graduation Photo Cake,4,1673.58,6694.32,0.224,1499.53,5194.79,3048.2,339.82,350.32,265.7,309.98,4314.02,880.77,66,Delivered,4.0,No Complaint,1,0
BKG-10567,2023-11-07 10:54:00,CUST04272,Karan Mishra,New,Delhi,Anniversary,Phone,UPI,Designer Cakes,Vintage Ruffles Cake,1,2517.76,2517.76,0.247,621.89,1895.87,1368.21,357.51,285.99,191.61,203.73,2407.05,-511.18,36,Delivered,4.9,Damaged Packaging,1,0
BKG-10722,2023-11-07 17:56:00,CUST09863,Divya Mishra,New,Delhi,Festival,Website,UPI,Photo Cakes,Wedding Photo Cake,2,777.66,1555.32,0.311,483.7,1071.62,669.2,336.24,314.34,276.23,188.4,1784.41,-712.79,51,Delivered,3.5,Quality Issue,1,0
BKG-10228,2023-11-07 21:51:00,CUST03443,Priya Sharma,New,Bangalore,Anniversary,App,UPI,Custom Cakes,Mango Mousse Custom,1,3439.31,3439.31,0.188,646.59,2792.72,1695.41,217.21,172.41,233.64,253.9,2572.57,220.15,66,Delivered,3.1,No Complaint,3,0
BKG-11100,2023-11-08 05:25:00,CUST03293,Rahul Iyer,New,Kolkata,Birthday,App,Wallet,Photo Cakes,Graduation Photo Cake,2,977.46,1954.92,0.225,439.86,1515.06,931.54,463.01,392.74,278.67,136.31,2202.27,-687.21,79,Returned,1.4,Late Delivery,2,0
BKG-10479,2023-11-08 08:21:00,CUST00136,Rajan Gupta,Returning,Kolkata,Baby Shower,App,UPI,Pastries,Blueberry Muffin,1,421.52,421.52,0.192,80.93,340.59,209.58,339.52,111.32,239.56,85.11,985.09,-644.5,60,Delivered,4.0,Late Delivery,2,1
BKG-10181,2023-11-09 02:15:00,CUST04285,Amit Nair,New,Jaipur,Birthday,Website,Debit Card,Designer Cakes,Tier Wedding Cake,1,1400.54,1400.54,0.337,471.98,928.56,639.72,331.4,158.83,267.66,156.57,1554.18,-625.62,77,Returned,1.7,Wrong Product Delivered,3,0
BKG-10518,2023-11-10 06:27:00,CUST05407,Priya Joshi,New,Chennai,Baby Shower,Website,Cash on Delivery,Hampers & Combos,Luxury Dessert Box,1,2570.26,2570.26,0.18,462.65,2107.61,1509.75,460.22,302.19,156.95,79.71,2508.82,-401.21,47,Delivered,4.2,Quality Issue,1,0
BKG-10198,2023-11-10 17:36:00,CUST07989,Amit Agarwal,New,Kolkata,Valentine's Day,App,Credit Card,Cookies & Bars,Choco Chip Cookies,1,420.3,420.3,0.222,93.31,326.99,175.07,311.98,184.6,173.59,26.47,871.71,-544.72,64,Delivered,4.0,No Complaint,2,0
BKG-10710,2023-11-11 01:42:00,CUST00434,Pooja Joshi,Returning,Delhi,Corporate,App,UPI,Photo Cakes,Baby Shower Photo Cake,1,821.77,821.77,0.285,234.2,587.57,351.61,147.29,83.08,250.72,72.23,904.93,-317.36,49,Returned,2.3,Incorrect Customization,3,1
BKG-10568,2023-11-11 02:46:00,CUST07224,Suresh Joshi,New,Mumbai,Corporate,Website,UPI,Designer Cakes,Galaxy Mirror Glaze,1,1769.68,1769.68,0.259,458.35,1311.33,979.26,290.77,337.44,246.48,157.01,2010.96,-699.63,55,Delivered,3.5,No Complaint,2,0
BKG-10134,2023-11-11 05:43:00,CUST01727,Rahul Singh,Returning,Chennai,Birthday,App,UPI,Custom Cakes,Vanilla Dream Custom,2,1753.44,3506.88,0.338,1185.33,2321.55,1443.97,371.82,146.7,164.24,295.62,2422.35,-100.8,40,Delivered,4.9,Incorrect Customization,1,1
BKG-10666,2023-11-11 09:58:00,CUST06716,Nisha Bose,New,Mumbai,Birthday,Phone,Net Banking,Designer Cakes,Geode Crystal Cake,2,2524.99,5049.98,0.344,1737.19,3312.79,2523.99,192.01,346.39,246.67,227.6,3536.66,-223.87,92,Delivered,2.6,Incorrect Customization,2,0
BKG-10130,2023-11-11 19:02:00,CUST08211,Nisha Mishra,New,Mumbai,Corporate,Phone,Debit Card,Cupcakes,Red Velvet Cupcake Box,1,278.2,278.2,0.286,79.57,198.63,111.72,129.64,207.37,248.37,37.64,734.74,-536.11,113,Delivered,2.7,No Complaint,2,0
BKG-10887,2023-11-11 22:23:00,CUST01317,Vikram Nair,Returning,Kolkata,Casual / No Occasion,App,UPI,Photo Cakes,Graduation Photo Cake,1,1242.45,1242.45,0.249,309.37,933.08,644.75,244.69,85.61,227.48,70.76,1273.29,-340.21,76,Delivered,3.7,Late Delivery,1,1
BKG-10650,2023-11-13 09:32:00,CUST01394,Ananya Iyer,Returning,Bangalore,Birthday,App,Cash on Delivery,Photo Cakes,Anniversary Photo Cake,1,1915.93,1915.93,0.22,421.5,1494.43,892.44,357.11,93.11,234.78,265.58,1843.02,-348.59,76,Delivered,3.3,No Complaint,3,1
BKG-10789,2023-11-13 10:54:00,CUST07897,Rahul Sharma,New,Delhi,Birthday,App,Cash on Delivery,Photo Cakes,Baby Shower Photo Cake,1,837.38,837.38,0.222,185.9,651.48,431.92,132.57,358.33,239.07,68.46,1230.35,-578.87,51,Delivered,3.8,Damaged Packaging,2,0
BKG-10358,2023-11-13 12:04:00,CUST01355,Pooja Gupta,Returning,Delhi,Corporate,Website,UPI,Pastries,Blueberry Muffin,4,364.39,1457.56,0.298,434.35,1023.21,640.91,424.06,97.81,130.3,187.83,1480.91,-457.7,43,Delivered,4.8,Late Delivery,2,1
BKG-10691,2023-11-13 13:27:00,CUST03208,Kavya Gupta,New,Hyderabad,Anniversary,Website,UPI,Cupcakes,Oreo Stuffed Cupcakes,1,537.46,537.46,0.194,104.27,433.19,235.4,280.63,168.82,201.45,83.46,969.76,-536.57,69,Delivered,3.4,Quality Issue,3,0
BKG-10792,2023-11-14 12:42:00,CUST04572,Shreya Nair,New,Mumbai,Birthday,App,Cash on Delivery,Custom Cakes,Black Forest Custom,1,2128.12,2128.12,0.088,187.27,1940.85,1138.58,332.4,219.07,122.94,310.22,2123.21,-182.36,40,Delivered,4.7,Incorrect Customization,2,0
BKG-10758,2023-11-15 03:37:00,CUST00007,Suresh Gupta,Returning,Pune,Birthday,App,Debit Card,Pastries,Chocolate Eclair,1,254.45,254.45,0.375,95.42,159.03,92.4,174.19,141.51,232.2,42.48,682.78,-523.75,58,Delivered,4.2,No Complaint,2,1
BKG-10338,2023-11-15 03:38:00,CUST07731,Rohan Agarwal,New,Bangalore,Birthday,Website,Net Banking,Photo Cakes,Birthday Photo Cake,1,1845.23,1845.23,0.156,287.86,1557.37,1069.52,210.67,352.26,188.7,52.12,1873.27,-315.9,34,Delivered,3.8,Damaged Packaging,1,0
BKG-10285,2023-11-16 03:55:00,CUST07658,Amit Mehta,New,Delhi,Anniversary,App,UPI,Custom Cakes,Red Velvet Custom,1,1723.81,1723.81,0.214,368.9,1354.91,925.04,340.13,174.21,203.57,2.07,1645.02,-290.11,20,Delivered,4.9,Missing Item,1,0
BKG-10673,2023-11-16 07:00:00,CUST01131,Nikhil Kumar,Returning,Mumbai,Birthday,App,Debit Card,Designer Cakes,Unicorn Cake,1,4535.7,4535.7,0.233,1056.82,3478.88,2518.17,288.19,60.96,256.94,111.15,3235.41,243.47,44,Delivered,4.0,No Complaint,1,1
BKG-10258,2023-11-17 03:01:00,CUST05510,Rahul Agarwal,New,Delhi,Valentine's Day,Phone,Credit Card,Cupcakes,Vanilla Rainbow Cupcakes,3,348.29,1044.87,0.297,310.33,734.54,389.68,292.29,173.92,191.43,22.01,1069.33,-334.79,97,Delivered,3.3,Damaged Packaging,2,0
BKG-10874,2023-11-17 04:20:00,CUST00218,Aditya Singh,Returning,Bangalore,Valentine's Day,App,Credit Card,Hampers & Combos,Festive Treat Hamper,1,2554.88,2554.88,0.303,774.13,1780.75,1261.08,271.04,88.76,123.49,94.21,1838.58,-57.83,80,Delivered,3.0,No Complaint,1,1
BKG-10485,2023-11-17 04:38:00,CUST04447,Ananya Bose,New,Bangalore,Anniversary,Phone,Wallet,Cupcakes,Chocolate Fudge Cupcakes,5,675.37,3376.85,0.218,736.15,2640.7,1491.8,267.52,287.61,270.77,468.81,2786.51,-145.81,79,Delivered,3.2,No Complaint,3,0
BKG-10824,2023-11-18 12:10:00,CUST09369,Nisha Verma,New,Bangalore,Valentine's Day,Website,Credit Card,Designer Cakes,Tier Wedding Cake,1,2761.89,2761.89,0.297,820.28,1941.61,1264.24,287.45,383.91,245.82,263.27,2444.69,-503.08,76,Delivered,3.2,Late Delivery,2,0
BKG-10437,2023-11-18 19:30:00,CUST01105,Kavya Bose,Returning,Chennai,Corporate,Phone,Net Banking,Custom Cakes,Butterscotch Custom,2,1214.93,2429.86,0.258,626.9,1802.96,1064.33,199.6,98.33,146.95,268.73,1777.94,25.02,99,Delivered,2.5,Late Delivery,3,1
BKG-10241,2023-11-19 03:55:00,CUST01763,Ananya Reddy,Returning,Jaipur,Birthday,Phone,UPI,Custom Cakes,Black Forest Custom,2,2145.66,4291.32,0.138,592.2,3699.12,2261.07,288.2,135.13,195.79,222.76,3102.95,596.17,105,Delivered,2.3,Incorrect Customization,2,1
BKG-11088,2023-11-19 22:11:00,CUST01100,Divya Mehta,Returning,Delhi,Casual / No Occasion,Phone,Net Banking,Pastries,Croissant Almond,1,511.72,511.72,0.32,163.75,347.97,200.34,343.7,87.02,129.07,85.87,846.0,-498.03,61,Delivered,4.2,Wrong Product Delivered,2,1
BKG-10686,2023-11-20 01:20:00,CUST07008,Arjun Verma,New,Hyderabad,Festival,Website,Debit Card,Cookies & Bars,Oreo Brownies,1,120.63,120.63,0.403,48.61,72.02,37.93,132.39,324.38,146.24,4.94,645.88,-573.86,50,Delivered,3.9,Wrong Product Delivered,3,0
BKG-10195,2023-11-20 11:17:00,CUST01889,Priya Reddy,Returning,Hyderabad,Birthday,Phone,Debit Card,Designer Cakes,Geode Crystal Cake,1,4436.28,4436.28,0.138,612.21,3824.07,2831.86,268.58,147.31,256.8,74.4,3578.95,245.12,90,Delivered,3.7,No Complaint,2,1
BKG-10625,2023-11-20 12:14:00,CUST06567,Nikhil Kumar,New,Kolkata,Birthday,App,Credit Card,Custom Cakes,Red Velvet Custom,1,1370.43,1370.43,0.313,428.94,941.49,590.93,292.21,172.24,203.23,186.9,1445.51,-504.02,78,Delivered,3.9,Quality Issue,1,0
BKG-11111,2023-11-20 16:48:00,CUST09217,Meera Iyer,New,Bangalore,Festival,In-Store,Net Banking,Cupcakes,Chocolate Fudge Cupcakes,1,499.23,499.23,0.189,94.35,404.88,214.7,313.48,322.89,198.67,29.59,1079.33,-674.45,55,Delivered,4.4,Quality Issue,2,0
BKG-10334,2023-11-20 18:50:00,CUST04100,Arjun Bose,New,Mumbai,Wedding,Website,Net Banking,Designer Cakes,Geode Crystal Cake,1,1554.41,1554.41,0.28,435.23,1119.18,717.43,297.03,263.43,221.04,90.18,1589.11,-469.93,93,Delivered,3.3,Quality Issue,1,0
BKG-10473,2023-11-20 18:58:00,CUST00271,Shreya Verma,Returning,Hyderabad,Birthday,Website,UPI,Cupcakes,Chocolate Fudge Cupcakes,1,481.85,481.85,0.286,137.81,344.04,192.31,452.56,83.94,191.92,64.19,984.92,-640.88,63,Delivered,4.2,Late Delivery,2,1
BKG-10663,2023-11-20 21:36:00,CUST07885,Kavya Verma,New,Delhi,Birthday,Website,UPI,Custom Cakes,Red Velvet Custom,2,1832.02,3664.04,0.258,945.32,2718.72,1672.86,166.96,237.99,123.76,199.32,2400.89,317.83,59,Delivered,4.5,No Complaint,1,0
BKG-10243,2023-11-20 22:51:00,CUST02865,Karan Mehta,New,Hyderabad,Wedding,Website,UPI,Photo Cakes,Wedding Photo Cake,3,1610.17,4830.51,0.351,1695.51,3135.0,1937.1,403.6,304.55,190.74,194.82,3030.81,104.19,68,Delivered,4.3,Late Delivery,1,0
BKG-10017,2023-11-21 18:35:00,CUST09150,Rajan Agarwal,New,Mumbai,Anniversary,Phone,Credit Card,Designer Cakes,Galaxy Mirror Glaze,1,2834.76,2834.76,0.161,456.4,2378.36,1786.55,373.66,356.85,183.8,390.44,3091.3,-712.94,80,Delivered,4.4,No Complaint,1,0
BKG-10738,2023-11-22 14:52:00,CUST06970,Simran Das,New,Chennai,Anniversary,Website,UPI,Custom Cakes,Red Velvet Custom,1,3387.15,3387.15,0.206,697.75,2689.4,1758.07,269.32,267.92,244.7,338.16,2878.17,-188.77,27,Cancelled,1.3,Late Delivery,1,0
BKG-10497,2023-11-23 07:13:00,CUST02161,Nikhil Singh,New,Delhi,Wedding,App,UPI,Cookies & Bars,Walnut Fudge Bar,1,249.24,249.24,0.256,63.81,185.43,88.17,233.78,248.27,130.65,22.59,723.46,-538.03,54,Delivered,4.3,No Complaint,1,0
BKG-10083,2023-11-23 12:04:00,CUST03889,Priya Kumar,New,Delhi,Birthday,App,UPI,Pastries,Fruit Danish,1,267.45,267.45,0.386,103.24,164.21,87.14,363.82,188.85,146.3,22.96,809.07,-644.86,39,Delivered,3.8,Quality Issue,1,0
BKG-10854,2023-11-23 15:19:00,CUST09695,Sneha Nair,New,Mumbai,Casual / No Occasion,Website,UPI,Hampers & Combos,Celebration Hamper,2,3996.14,7992.28,0.286,2285.79,5706.49,3973.51,252.45,391.45,149.69,45.49,4812.59,893.9,65,Delivered,4.1,Quality Issue,1,0
BKG-10270,2023-11-24 09:05:00,CUST00155,Nisha Singh,Returning,Mumbai,Anniversary,App,Credit Card,Custom Cakes,Butterscotch Custom,2,872.46,1744.92,0.317,553.14,1191.78,767.63,117.68,141.88,182.58,247.67,1457.44,-265.66,89,Delivered,3.3,No Complaint,3,1
BKG-10705,2023-11-24 19:58:00,CUST07073,Amit Joshi,New,Mumbai,Anniversary,App,UPI,Custom Cakes,Vanilla Dream Custom,2,2228.63,4457.26,0.15,668.59,3788.67,2672.43,305.17,398.73,277.13,83.39,3736.85,51.82,69,Cancelled,1.8,Quality Issue,2,0
BKG-10224,2023-11-26 13:50:00,CUST00327,Divya Joshi,Returning,Chennai,Anniversary,Website,Credit Card,Pastries,Croissant Almond,2,544.54,1089.08,0.265,288.61,800.47,473.75,334.67,62.46,128.34,154.07,1153.29,-352.82,55,Delivered,4.7,Late Delivery,2,1
BKG-10024,2023-11-27 02:39:00,CUST07226,Rajan Joshi,New,Delhi,Wedding,Website,UPI,Designer Cakes,Vintage Ruffles Cake,3,2908.99,8726.97,0.203,1771.57,6955.4,4442.15,366.69,328.58,200.73,270.05,5608.2,1347.2,47,Delivered,4.2,Damaged Packaging,1,0
